27.2037	-2.7042	-0.6569	3.3794	1.6306	1.4019	6.3118
22.2698	8.7118	-0.5977	4.0472	1.6578	1.5770	1.5389
-2.3203	-7.2347	-0.8445	4.4935	1.7194	1.4920	4.8893
0.9107	-6.8969	-0.5601	3.5772	1.6262	1.8365	1.7389
8.3263	-26.9131	-0.7104	3.3303	1.5001	1.4087	4.8852
2.6148	-4.1811	-0.5570	0.6964	0.7144	2.0477	4.5104
-1.4811	-24.0509	-0.6039	0.7811	0.7102	2.0194	1.0194
8.0140	-31.8892	-0.6023	3.7535	1.5808	1.4115	2.0933
54.6108	-21.4865	-0.7269	4.0712	1.6320	1.5228	4.7297
0.1127	-16.9474	-0.9368	0.5239	0.6273	1.6160	5.5658
0.5297	11.8038	-0.7051	0.4788	0.4774	1.6159	1.3334
18.1117	-11.3787	-0.5830	0.4826	0.5499	1.6874	1.5735
3.1625	11.8910	-0.6386	1.7345	0.4322	1.6372	6.3233
-3.9784	29.6442	-0.5833	3.5128	1.5059	1.4507	2.0439
26.8294	-4.7362	-0.4092	0.6951	0.5891	1.7650	1.5060
12.2955	-5.2755	-0.6825	0.4504	0.5021	1.6500	4.7514
-4.2852	-14.8079	-0.6555	3.8377	1.5983	1.4842	1.8562
3.5249	4.8002	-0.6677	0.8653	0.4755	1.8168	4.4908
31.1357	-8.9025	-0.3625	4.0126	1.6619	1.5975	1.5617
23.6704	16.8447	-0.7720	0.5726	0.6385	1.7220	6.0953
