11.6586	-4.1695	-0.7360	3.5862	1.6353	1.4847	6.1014
22.2153	-6.2927	-0.5202	3.9513	1.6616	1.5474	2.9312
4.3271	7.7438	-1.2789	4.5233	1.7247	1.4349	4.6882
40.6842	-4.4030	-0.1760	3.8171	1.7020	1.7224	2.9579
8.2270	30.4771	-2.0635	3.2797	1.5854	1.5182	4.6160
23.6332	5.6933	-0.4182	0.6578	0.6429	1.8252	6.5010
30.5547	-15.1595	-0.1795	0.6644	0.6368	1.7555	2.3843
-2.5344	-8.0292	-0.4929	0.8465	0.5022	1.6981	1.2937
-0.5101	-8.4690	-0.5612	0.4873	0.5193	1.7469	4.1762
23.1712	-11.0401	-0.4324	0.6715	0.6275	1.7208	5.7043
-4.7411	-7.3994	-0.4868	0.6065	0.6056	1.7416	5.0135
