13.8678	8.1777	-0.8186	3.4424	1.5474	1.4529	1.6801
18.6643	7.7168	-0.7237	3.5247	1.5192	1.4334	1.5828
32.0985	0.5582	-0.4348	4.5880	1.7500	1.4986	6.3462
4.9163	7.2449	-0.8092	4.2123	1.7323	1.8295	1.6137
-0.3530	6.9947	-1.0604	3.9056	1.6722	1.5300	4.7482
25.4240	7.2315	-0.5257	3.9339	1.6627	1.5984	1.5951
28.0961	6.7928	-0.4472	4.0198	1.7034	1.7162	1.5223
22.1806	7.6280	-0.6390	3.7703	1.5789	1.4585	1.5867
-2.9157	6.8897	-1.1139	4.0188	1.6162	1.4569	4.6833
5.2114	14.0590	-0.6331	0.7654	0.4595	1.8541	4.3939
4.6167	20.9561	-0.8497	0.6971	0.5454	1.6157	3.5353
36.2036	6.8965	-0.5012	3.6008	1.6121	1.4814	6.5006
4.9433	24.4822	-0.9595	0.7725	0.6445	1.6826	6.8710
20.3292	24.3156	-0.1817	0.3366	0.5009	1.8340	5.0549
-4.2028	-18.4052	-0.6675	0.3317	0.5186	1.8169	1.7317
24.7864	11.7536	-0.1391	0.2532	0.4349	1.9237	5.0567
13.9677	16.0271	-0.7704	3.7441	1.5666	1.4196	3.4197
4.2514	25.3599	-0.7534	0.6380	0.5923	1.8595	4.6921
3.3027	19.2050	-0.6547	0.5056	0.5067	1.7751	4.5971
4.5203	11.9274	-0.7327	0.5631	0.6277	1.7358	6.5007
0.5617	15.0625	-0.6302	0.3967	0.4371	1.7347	4.3689
