18.0119	2.5413	-0.5703	4.4762	1.7596	1.5236	3.1172
4.7921	10.1893	-0.8409	3.6497	1.5782	1.4292	1.6140
6.4386	-25.3346	-0.0470	3.8426	1.6605	1.5137	4.7315
1.7562	5.4776	-0.8059	4.1420	1.6592	1.4566	4.7622
26.8876	3.2011	-0.4086	3.4658	1.6303	1.5214	6.4277
44.3605	-1.8043	0.1149	3.6288	1.5945	1.5741	6.0815
0.3278	-5.0357	-0.8061	3.5518	1.5373	1.4073	2.6431
25.0793	-4.2612	-0.2608	3.5470	1.5791	1.6179	4.8167
9.0229	-15.4045	-0.5698	0.5662	0.6295	1.6451	2.1451
-3.4359	-3.5931	-0.9717	3.6208	1.5547	1.4187	6.0040
3.2926	-3.4253	-0.8225	3.6445	1.5006	1.3524	3.3436
24.3763	-3.0453	-0.1693	0.5409	0.6788	1.8872	6.2835
4.6790	-23.9429	0.1102	0.7700	0.5334	1.8737	7.0061
