4.2290	-8.9138	-0.6980	4.3226	1.7068	1.4848	4.6442
56.4874	7.3472	-0.5165	4.6799	1.6911	1.4536	4.6727
0.8328	6.6174	-1.0209	3.4696	1.5980	1.4746	1.6346
8.8279	7.0893	-0.7173	4.6130	1.7932	2.0972	1.5836
7.4604	17.7542	-0.5984	0.5261	0.5325	1.7990	5.0602
10.2374	23.6587	-0.5905	0.2635	0.4571	1.7606	4.5490
27.6856	9.9364	-0.7034	0.4486	0.4638	1.7034	1.8210
-2.5167	-15.7708	-0.6275	0.5775	0.5080	1.6262	2.2458
0.8557	14.1414	-0.6122	0.5407	0.4879	1.8528	4.9446
18.6313	14.9127	-0.8137	3.4659	1.4873	1.3986	4.6181
-3.3857	11.2484	-0.6728	0.5839	0.5123	1.9011	4.9959
24.8248	11.1177	-0.5474	0.2945	0.4564	1.7993	5.1116
0.6779	18.7400	-0.4370	0.5750	0.6070	2.0889	4.9129
