6.6638	17.7114	-0.9961	4.0218	1.5781	1.4524	6.5827
2.4547	30.3734	-1.0771	3.8046	1.5722	1.4865	6.6419
24.1618	-28.8591	-0.7010	3.6983	1.5873	1.5979	6.6417
5.3036	23.1523	-1.0697	3.7651	1.5687	1.4623	6.5898
26.4209	-33.4903	-0.7416	4.1084	1.6201	1.4696	6.5741
9.4629	10.5047	-0.7364	0.8448	0.5527	1.8782	4.4893
-1.2156	39.3881	-1.1745	3.7300	1.6481	1.5495	4.7442
-2.1330	41.0696	-1.2141	3.6751	1.5922	1.4621	3.7950
26.1834	-19.0849	-0.5212	0.8822	0.6074	1.7341	6.5386
28.7213	-23.9321	-0.3347	0.3160	0.6004	1.8491	1.5594
