2.0191	8.2124	-0.8349	3.9035	1.6056	1.5898	4.8288
48.9466	-1.3850	-0.2401	3.9115	1.6357	1.4936	6.3156
-5.3042	2.8206	-0.9340	3.3728	1.5177	1.4322	3.3576
16.6594	-5.6414	-0.5009	0.5619	0.6045	1.8108	5.0314
25.1467	-4.4921	-0.6490	3.8016	1.5829	1.4519	3.1230
40.6087	-14.6895	0.2561	0.6495	0.7145	1.8144	4.2480
-3.3492	21.7422	-0.8119	3.6948	1.5859	1.6173	6.3117
33.3603	-3.7065	-0.5372	0.7856	0.6550	1.7107	5.7643
20.8776	-7.3211	-0.3172	0.5970	0.5689	1.8659	1.2708
0.7882	-15.5010	-0.5352	4.0472	1.6224	1.5035	4.8039
59.7547	5.4847	-0.3771	4.1136	1.5989	1.4501	6.4141
-1.5745	-6.2120	-0.3394	0.5024	0.4782	1.7715	3.7387
27.4093	5.5035	-0.5214	0.9593	0.6220	1.7887	5.8184
53.4685	-3.1580	-0.3094	3.9765	1.6182	1.5840	3.4777
-3.5081	5.9189	-0.5474	0.5241	0.5267	1.6789	5.6485
