26.9862	6.5443	-0.6409	4.5856	1.6407	1.4655	4.6856
14.6012	-3.6154	-0.5985	1.7665	0.6588	1.7555	1.3244
43.3827	-2.7426	-0.3192	3.9729	1.6719	1.4765	6.0470
35.9388	6.3441	-0.4033	3.9983	1.6914	1.7063	1.5784
55.0775	1.1197	-0.1735	4.0242	1.6848	1.5727	3.1297
33.2196	6.1632	-0.4815	3.9780	1.6526	1.4875	1.3533
29.7887	6.4782	-0.6317	3.9689	1.5523	1.3695	1.4059
20.4208	-4.5410	-0.4431	0.7717	0.5823	1.7368	3.3004
42.8077	6.0956	-0.2929	4.0644	1.7157	1.6367	1.1439
24.4980	22.8564	-0.5527	0.4740	0.6664	1.7667	6.4479
51.6669	5.6436	-0.0370	4.3202	1.7788	1.8704	1.5496
15.7250	-11.9796	-0.4557	4.1918	1.6681	1.5450	6.3853
21.6858	23.1950	-0.4704	0.8020	0.6556	1.8404	3.5336
9.9811	22.9964	-0.3231	0.2037	0.4394	1.8400	4.6334
4.5954	12.3220	-1.1618	0.4097	0.4079	1.1008	3.5116
-3.6620	20.8903	-1.0638	3.6815	1.5647	1.4870	1.7122
21.4249	21.3778	-0.6929	3.5379	1.5898	1.4369	1.3566
35.3400	9.5789	0.1268	0.7189	0.6727	1.9602	0.9946
21.1409	-13.1241	-0.5380	0.5344	0.6297	1.7325	6.2881
28.4738	-12.4017	-0.4725	0.6643	0.6462	1.7194	6.9361
