37.8378	-2.2375	-0.3574	3.8978	1.6323	1.6652	6.3169
63.1247	-0.1422	-0.0806	4.4032	1.7050	1.6142	3.1201
28.5361	-26.5014	0.2948	4.1262	1.6241	1.5505	1.6424
-0.6422	7.8636	-0.8537	3.7006	1.5037	1.4055	1.5303
28.8490	5.4393	-0.3349	0.3856	0.5167	1.8201	4.4501
34.3870	3.8356	-0.4974	0.5068	0.6068	1.7258	6.8804
18.3230	3.5358	-0.7973	0.5305	0.4013	1.4641	1.2704
2.9299	7.8054	-0.8461	0.4531	0.4296	1.4998	1.8215
28.2277	13.3877	-0.4984	0.3411	0.4833	1.7600	4.7898
1.8289	7.4783	-0.7483	0.4586	0.5369	1.7277	4.3469
-3.9478	-19.2263	-0.8000	0.5125	0.6239	1.7740	1.7153
34.8672	-3.9215	-0.1932	0.7817	0.5442	1.8292	1.9219
