10.1454	6.9170	-0.7534	4.3448	1.7433	1.8022	1.6225
24.0021	7.3336	-0.7330	3.7041	1.6558	1.4700	1.6026
4.7892	6.6748	-0.9418	4.0435	1.6742	1.4984	4.7653
2.2193	6.5199	-1.0100	4.0633	1.6348	1.4752	4.6755
30.7705	6.8481	-0.5934	4.0921	1.6600	1.6151	1.5923
27.5695	7.1998	-0.6875	3.7745	1.5980	1.5359	1.4901
33.4253	6.3527	-0.5680	3.9442	1.7026	1.5434	1.6246
16.3990	7.4136	-0.8517	3.6562	1.6004	1.4117	1.6015
-0.4342	5.7917	-0.6901	3.3529	1.6092	1.7111	4.7893
19.2663	7.9197	-0.7752	3.7980	1.5689	1.4458	1.5522
-2.6433	19.3878	-0.6551	3.8900	1.6492	1.5175	6.2841
4.0563	-7.5733	-0.7100	0.6553	0.6546	1.5589	5.7423
-4.6907	18.7544	-0.7402	0.5294	0.6757	1.7679	4.8873
9.8509	11.4996	-0.5301	0.6910	0.6174	1.8545	6.4872
6.0339	-12.1829	-0.5056	0.5422	0.5903	1.7006	5.6014
2.5716	-18.2943	-0.6300	0.5648	0.6681	1.8914	2.2611
-0.1760	-18.3185	-0.6890	0.4802	0.5650	1.7892	1.7605
-4.8819	-7.4865	-0.6223	0.4688	0.5252	1.7755	4.4625
10.4520	13.7720	-0.6329	0.3353	0.4501	1.6957	4.7515
