2.6244	-2.7847	-1.0376	4.1150	1.6596	1.5273	6.2690
6.3958	-24.7295	-0.1692	4.3444	1.7810	1.9136	3.0950
8.1816	6.8923	-0.8006	3.5390	1.5833	1.3561	1.3873
17.5012	6.6094	-0.4279	0.5998	0.5946	1.8314	3.5820
1.5527	4.5508	-0.6504	0.8827	0.4546	1.7511	2.0706
35.6981	-6.5985	-0.8729	3.5671	1.6195	1.4241	6.3018
-3.6217	6.5348	-0.2938	0.5701	0.6173	1.8942	4.0648
20.2564	2.0538	-0.6830	0.5795	0.6218	1.6528	4.2639
1.5483	-1.9332	-0.7862	0.7803	0.6541	1.7680	6.3944
33.6828	-11.9849	-1.1377	0.5896	0.7329	1.7504	4.2543
-3.3958	5.7387	-0.4736	0.5216	0.6078	1.8789	5.1497
-0.1161	3.5435	-0.7201	0.8794	0.6808	1.6804	3.5546
29.6842	-8.6948	-1.1602	0.7723	0.6542	1.7383	6.4013
