20.6728	-27.6799	0.1716	4.0642	1.7283	1.6855	4.6388
-1.3510	4.2091	-0.9242	3.5605	1.5085	1.3757	3.1636
10.7880	26.5198	-0.7614	0.4997	0.4852	1.9093	4.7662
15.4905	38.7413	-1.1601	3.5964	1.6149	1.6328	3.1826
20.8877	-25.8359	0.0775	1.6997	0.4448	1.5910	5.9193
14.3410	34.1321	-1.1242	3.5243	1.5853	1.4746	1.0411
11.5972	24.9651	-0.7263	0.5042	0.5321	1.9040	4.8570
15.4198	30.4689	-1.0392	4.0766	1.6335	1.4631	6.0775
15.1332	22.7335	-0.5895	0.6482	0.6200	1.9481	5.1574
11.3693	17.8365	-0.6776	0.4184	0.5142	1.8440	4.6379
9.3349	34.9082	-0.6899	0.3658	0.5118	1.9117	4.4178
30.0651	31.9384	-0.7969	0.5975	0.7188	1.7310	6.7547
-2.2009	-7.2041	-0.3236	0.6396	0.4762	1.8007	1.1343
8.0835	35.1330	-0.7651	0.6103	0.5886	1.7163	6.7241
10.3811	37.5127	-0.8262	0.3439	0.4825	1.8144	5.0615
