14.7594	12.6558	-0.7451	3.5930	1.4608	1.4689	6.3430
11.8955	18.5135	-0.8118	3.5605	1.5287	1.3764	1.5084
9.6250	17.8816	-0.7759	3.9567	1.4984	1.3772	1.5373
-1.9314	13.5590	-0.7858	1.7236	0.4077	1.6957	5.9778
41.9738	-0.8743	-0.1380	0.9480	0.5789	1.9406	6.4433
-0.6017	19.3710	-0.7934	0.5082	0.5098	1.6688	4.7940
-3.9150	23.3372	-0.7838	0.5104	0.5874	1.7672	1.2890
-3.7981	20.4201	-0.6374	0.5170	0.6544	1.8832	4.4605
-0.1013	15.8851	-0.6398	0.7168	0.6075	1.7791	4.5945
-4.3243	5.2238	-0.6779	1.6971	0.4957	1.6927	6.9080
11.8718	-7.3468	-0.7945	0.5440	0.5967	1.5941	3.7462
7.5362	-8.6501	-0.9296	0.3885	0.4165	1.2126	3.0550
27.2171	-1.5751	-0.5989	0.5294	0.7245	1.6718	1.9075
13.1330	33.1251	-0.2889	0.2417	0.5562	1.8733	4.3511
