31.8042	-0.2972	-0.6766	3.3387	1.5543	1.4791	3.0943
6.7930	-2.3728	-0.9305	3.1934	1.5033	1.4799	6.2334
-4.5944	10.4314	-0.7264	3.9336	1.5794	1.4617	4.8415
6.8903	2.6009	-0.6570	0.6397	0.6784	1.6493	6.6347
27.2119	1.9059	-0.6221	0.5477	0.5208	1.6814	4.3251
21.5922	-5.8416	-0.7254	0.8534	0.4786	1.6845	2.0153
24.5945	5.9022	-0.6246	0.6312	0.6340	1.7481	6.4664
-3.6625	-13.5064	-1.2278	0.3751	0.3872	1.1329	3.1435
24.2785	1.9321	-0.5605	0.3920	0.4905	1.7868	4.1787
35.6918	1.1156	-0.4114	0.8152	0.6178	1.8417	5.2034
46.7295	-4.3127	-0.8593	4.1944	1.5999	1.5071	2.6623
