10.3782	6.9108	-0.9256	3.9723	1.6434	1.4874	1.5974
14.0726	-8.7555	-0.6174	4.0835	1.6392	1.4442	4.6581
0.7146	6.3040	-0.8952	3.5436	1.6193	1.4924	1.6209
3.3891	6.2390	-0.8940	4.1460	1.7073	1.6037	1.5675
-2.4200	7.1534	-0.9796	4.0925	1.6219	1.3801	1.6465
41.3457	15.8262	-0.4034	4.0446	1.6847	1.5455	3.0965
-4.9490	-8.5469	-0.4619	0.5189	0.5816	1.8806	3.6393
18.4928	7.2171	-0.6021	4.3639	1.7627	2.0699	1.5917
-1.1044	-15.0986	-0.5820	0.6174	0.4966	1.7122	1.4994
13.2776	-19.5330	-0.4776	0.4254	0.5842	1.8484	1.1722
20.3487	11.1522	-0.5962	0.4125	0.4995	1.8310	4.6994
4.5455	-11.0845	-0.6111	0.7515	0.5212	1.6946	1.1524
7.5696	-15.7845	-0.6117	0.4615	0.5233	1.7243	1.6493
25.2275	19.6517	-0.4279	0.2538	0.5147	1.8090	3.3798
