8.3609	3.7199	-0.9278	3.8253	1.6525	1.5623	3.1743
31.3735	-0.4761	-0.4257	3.7255	1.5933	1.4869	6.3205
59.5040	6.0627	0.0581	3.9228	1.6900	1.6901	3.4218
21.2337	10.3347	-0.9786	3.3935	1.4490	1.3923	3.4729
23.4441	29.8843	-1.3425	4.1223	1.6429	1.4343	3.4129
6.6435	29.7370	-0.5862	0.3478	0.5320	1.7696	1.8713
-0.2932	-5.2730	-0.6242	3.7554	1.5169	1.4712	4.4046
17.8317	17.5067	-1.0832	0.5186	0.5906	1.7279	1.8720
17.0736	21.3774	-1.1847	0.5413	0.4478	1.6280	1.6568
18.8627	-22.7668	-0.4336	0.2888	0.5292	1.7916	1.3642
0.7157	36.3156	-0.6710	0.3952	0.5825	1.7336	4.1563
42.0829	-0.5049	-0.2138	4.1556	1.6160	1.5756	2.9207
10.2854	-4.0033	-0.7596	0.6221	0.5034	1.5024	3.0796
29.2018	-2.8673	-0.3450	0.8082	0.6042	1.6922	4.8186
