16.3826	-6.7827	-0.4060	4.3926	1.6637	1.7344	1.3406
19.7680	-6.9700	-0.4499	4.3226	1.6240	1.5874	1.3259
62.1725	-1.3134	-0.6147	3.5236	1.6155	1.5036	6.2493
35.9902	-6.2906	-0.2185	3.9021	1.6707	1.6409	4.8424
32.8613	-6.2754	-0.5674	3.6425	1.6740	1.5654	1.7534
13.2308	-11.6281	-0.2809	3.9589	1.6895	1.6777	1.5496
29.2316	-6.2505	-0.7192	3.6803	1.5767	1.4092	2.0487
56.7157	9.8746	-0.6356	4.2373	1.5211	1.4897	4.7192
0.5855	36.0273	-0.5548	0.3409	0.5082	1.8350	4.6489
-1.6813	-9.1455	-0.3841	0.5466	0.4076	1.8012	1.5594
11.6095	7.8979	-0.6339	0.9017	0.6297	1.8143	6.7008
34.9689	-10.6707	0.4794	0.7777	0.6834	1.8755	6.8268
10.4068	9.7884	-0.2663	1.0058	0.5631	1.9605	4.9025
38.3727	10.3381	-0.5402	0.5568	0.5812	1.7765	6.6068
0.0389	9.7688	-1.1141	0.4779	0.3676	1.1495	2.6375
2.3280	6.6624	-0.6811	0.6112	0.4160	1.6690	1.8635
30.2584	-8.0922	-0.4072	3.7566	1.5973	1.5074	6.4228
