3.8984	7.0636	-0.9615	3.8242	1.6259	1.5177	1.6594
16.9384	6.8283	-0.8054	3.7319	1.6264	1.4737	1.5587
7.1358	6.6934	-0.8814	4.0583	1.6996	1.6120	1.5730
9.8612	6.2277	-0.7991	4.0027	1.7190	1.6617	1.5182
0.5164	7.0072	-0.9996	3.4520	1.5916	1.4906	1.6047
-4.1821	7.6840	-1.0951	3.6626	1.5705	1.4136	1.6960
26.8556	11.0969	-0.3394	0.4810	0.5448	1.8138	6.4977
-2.2474	23.2319	-0.9771	0.7184	0.7314	1.7476	2.5501
23.5051	17.6225	-0.4678	0.3769	0.5332	1.7484	1.9579
-2.2579	20.9763	-0.7490	0.9222	0.5317	1.9051	5.2345
16.7968	14.0369	-0.3003	0.4583	0.5547	1.8350	4.2696
25.0544	7.0438	-0.4486	4.2430	1.8521	2.0233	1.5127
20.5328	-9.2132	-0.5584	4.3382	1.6537	1.6078	1.5487
-0.4314	-8.6803	-0.6125	4.2148	1.6447	1.5566	4.6226
12.6097	11.2771	-0.6301	0.5895	0.4945	1.7362	4.4132
