19.0785	12.6192	-0.4538	3.7345	1.5484	1.4689	6.3078
2.5019	13.4534	-0.5804	0.5140	0.6990	1.7212	1.3981
16.4056	18.6845	-0.4959	3.8769	1.5739	1.3497	1.4047
30.1353	-1.9550	-0.5405	0.4811	0.6538	1.8411	6.2991
-0.1602	5.3561	-0.6157	0.7080	0.7185	1.7273	4.2288
18.7505	15.7197	-0.3573	0.6228	0.5818	1.6853	4.6724
-3.7646	5.5393	-0.7981	3.6791	1.6334	1.4668	3.1418
4.9444	15.3972	-0.7177	0.5224	0.5624	1.6764	3.5009
-1.1219	6.6250	-0.6928	3.6430	1.6027	1.5228	2.4355
1.4335	23.8395	-0.5255	0.4179	0.5109	1.8599	4.2364
