32.1487	-3.3137	-0.7737	4.1696	1.6900	1.4628	1.5698
32.4479	2.3078	-0.4571	4.6961	1.7961	1.9628	4.6819
14.7417	-4.1677	-0.6957	0.6576	0.6477	1.8578	6.1758
2.4590	5.7615	-0.6424	0.4722	0.4214	1.4024	3.1390
12.5760	6.7549	-0.5002	0.5308	0.5471	1.7543	2.0265
35.4953	-4.0832	-0.7446	3.9023	1.6000	1.4585	1.3941
20.3485	2.7322	-0.6907	0.5205	0.4865	1.6354	4.2755
37.2781	-12.1781	-0.7432	0.8135	0.7026	1.8755	6.5309
-2.2297	3.3337	-0.8754	0.5214	0.3458	1.3055	2.1975
1.9004	6.6672	-0.3758	0.5881	0.4751	1.7118	4.7820
41.2967	-12.4253	-0.7761	0.7730	0.6714	1.7611	3.9724
58.1918	-17.8586	0.0333	4.3906	1.6585	1.5400	1.4267
35.8615	6.6140	-0.7624	3.9612	1.5672	1.4663	4.7445
34.1867	-11.4381	-1.0030	3.9113	1.6486	1.4614	1.2682
