48.1240	6.9890	-0.2219	4.3252	1.7233	1.5078	4.6627
0.6332	6.6950	-0.6232	4.0624	1.7257	1.7320	1.5820
-4.2102	-8.8385	-0.7245	4.0836	1.6497	1.4521	4.7219
-3.3255	-19.9072	-0.2683	0.4746	0.7176	2.0723	2.5998
-0.8845	17.5942	-0.7286	0.4751	0.5146	1.7171	4.7827
0.3011	-13.2038	-0.5652	0.7744	0.5706	1.7217	4.5445
18.1972	10.2398	-0.5092	0.6723	0.6092	1.7482	4.0680
19.2916	9.8308	-0.5537	0.3734	0.4426	1.7357	4.6249
17.1686	13.0451	-0.2937	0.8654	0.6211	1.8612	3.4250
-3.0861	-13.0782	-0.5433	0.8452	0.5133	1.8764	1.3710
7.0446	-14.8079	-0.5568	0.5437	0.4835	1.6415	1.0216
-1.8049	-13.2017	-0.5879	0.4488	0.3862	1.7014	1.7329
9.8108	15.4809	-0.7214	0.8964	0.5067	1.6770	3.3805
