12.0072	2.3337	-1.0537	3.5942	1.6105	1.4766	7.0152
10.2656	7.5431	-0.9104	3.7348	1.7139	1.5368	7.0068
21.3172	17.4369	-0.8794	4.1070	1.6150	1.4983	3.8466
11.0217	-21.9588	-1.5653	4.2646	1.7393	1.6155	5.4667
3.7124	-14.2657	-1.2878	3.3404	1.6689	1.5723	5.3666
26.3933	4.8834	-0.7526	1.7416	0.6499	1.7945	6.3210
1.4623	-23.7857	-1.4322	3.7958	1.6796	1.4782	5.4368
36.4439	20.9760	-0.5809	1.6125	0.3536	1.7034	7.0226
-0.1998	6.6758	-0.5425	0.8955	0.6686	1.7796	3.7962
4.4563	0.2342	-0.9029	4.0299	1.5996	1.6166	3.3148
31.6328	16.3594	-0.7190	0.7800	0.7105	1.8167	4.0010
