26.5660	7.8375	-0.4512	3.6777	1.6382	1.5122	1.5236
-1.2242	2.7925	-1.0770	3.9919	1.6101	1.4626	3.1646
-4.1541	-21.2943	-0.5343	3.7601	1.5945	1.6289	1.5921
29.5581	15.7633	-0.6708	0.7675	0.6657	1.7436	6.7138
37.5987	6.9895	-0.1805	3.9969	1.6386	1.5736	6.5739
-1.9735	-15.1489	-0.8727	1.7014	0.4430	1.6627	6.1247
23.2123	12.9183	-0.5670	0.7602	0.5790	1.7405	4.3798
7.7070	23.1942	-0.3919	0.5616	0.5964	1.7746	6.8630
12.7738	16.4320	-0.5298	0.4746	0.5316	1.7985	4.7632
3.4590	31.6258	-0.6336	0.3831	0.6021	1.8056	0.9848
-2.2558	-19.9695	-0.5588	0.4652	0.5545	1.6657	2.4201
39.6117	-2.9938	0.2957	0.4592	0.6444	1.9141	0.7917
