23.5280	12.4654	-0.2671	3.7443	1.5240	1.4004	6.3293
2.0482	-16.5754	-0.6789	0.4643	0.5834	1.8252	1.0821
7.2612	24.7812	-0.2126	0.2583	0.4938	1.9654	4.1560
34.5002	-2.2102	-0.6122	0.8498	0.6107	1.7521	3.0288
2.6451	-6.9030	-0.9570	3.9090	1.5503	1.4535	4.9137
17.9970	16.1114	-0.5342	0.5638	0.6849	1.6847	4.4012
2.3486	-18.0233	-0.4966	0.6085	0.6759	1.9471	2.2135
-2.2017	-10.3730	-0.8868	1.6046	0.3608	1.7137	5.8595
19.6659	17.5019	-0.3370	4.0541	1.5559	1.5162	3.5565
-3.7632	-5.4090	-0.6042	0.5323	0.5923	1.7027	1.9338
9.9744	10.3490	-0.3939	0.7593	0.5184	1.6335	3.1355
